,Datetime,Tweet Id,Text,Location
392,2021-02-19 23:56:13+00:00,1362913914124726272,Never Thought Weâ€™d Be Shoveling Snow on Opening Day In Louisiana! Hit the Curve! Letâ€™s Play BALL!! #678 #CBorMF #WinnersWin @ULM_BSB https://t.co/o6E8YMKDLQ,"{'word': 'Louisiana', 'spans': [{'start': 55, 'end': 64}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Louisiana', 'lat': '31.00047', 'lon': '-92.0004', 'country_code3': 'USA', 'geonameid': '4331987', 'place_name': 'Louisiana', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
393,2021-02-19 23:56:13+00:00,1362913913940152322,Iâ€™m going to remind my friends in TX that snow and ice are NOT clean. Airborne particulates are already in the snow. Anything that dropped off your roof has bird poop in it and anything on the ground has animal poop. Pls boil the shit out of it b4 consuming! Literally! #tx,"{'word': 'TX', 'spans': [{'start': 34, 'end': 36}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Texas', 'lat': '32.4512', 'lon': '-100.3927', 'country_code3': 'USA', 'geonameid': '9847837', 'place_name': 'Hampton Inn - Sweetwater. Tx', 'feature_class': 'S', 'feature_code': 'HTL'}}"
407,2021-02-19 23:56:01+00:00,1362913863457525761,"@NashSevereWx Lazy. I grew up in Buffalo and they do the same thing there, with 3 feet of snow on top, covering lights, windshields, etc. just laziness.","{'word': 'Buffalo', 'spans': [{'start': 33, 'end': 40}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'New York', 'lat': '42.88645', 'lon': '-78.87837', 'country_code3': 'USA', 'geonameid': '5110629', 'place_name': 'Buffalo', 'feature_class': 'P', 'feature_code': 'PPLA2'}}"
409,2021-02-19 23:56:00+00:00,1362913859338571778,"@KyokoSxmp It snowed in Texas, USA on Saturday. The snow melted today.//","{'word': 'Texas', 'spans': [{'start': 24, 'end': 29}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
410,2021-02-19 23:56:00+00:00,1362913859338571778,"@KyokoSxmp It snowed in Texas, USA on Saturday. The snow melted today.//","{'word': 'USA', 'spans': [{'start': 31, 'end': 34}], 'country_predicted': 'USA', 'country_conf': 0.94819117, 'geo': {'admin1': 'Louisiana', 'lat': '29.2605', 'lon': '-89.35478', 'country_code3': 'USA', 'geonameid': '4319780', 'place_name': 'Chevron USA Incorporated Seaplane Base', 'feature_class': 'S', 'feature_code': 'AIRP'}}"
413,2021-02-19 23:55:58+00:00,1362913849750519820,"@WX1BOX @judah47 @NWSBoston @ericfisher @StormOfCorn @PeteNBCBoston @WeatherInTheHud @wxnewsdesk @WeatherNation @NsfwWx @VickiGrafWX @JaisolWX Heavy snow falling in Grafton, MA right now. Big fat fluffy dendrites. 25.7 degrees and accumulating well. Roads are covered. #mawx #snow https://t.co/lx4ZJWKBRs","{'word': 'Grafton', 'spans': [{'start': 165, 'end': 172}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Massachusetts', 'lat': '42.20704', 'lon': '-71.68562', 'country_code3': 'USA', 'geonameid': '4938048', 'place_name': 'Grafton', 'feature_class': 'P', 'feature_code': 'PPL'}}"
414,2021-02-19 23:55:58+00:00,1362913849750519820,"@WX1BOX @judah47 @NWSBoston @ericfisher @StormOfCorn @PeteNBCBoston @WeatherInTheHud @wxnewsdesk @WeatherNation @NsfwWx @VickiGrafWX @JaisolWX Heavy snow falling in Grafton, MA right now. Big fat fluffy dendrites. 25.7 degrees and accumulating well. Roads are covered. #mawx #snow https://t.co/lx4ZJWKBRs","{'word': 'MA', 'spans': [{'start': 174, 'end': 176}], 'country_predicted': 'CIV', 'country_conf': 0.28868943}"
416,2021-02-19 23:55:57+00:00,1362913848555155464,@EduBrendan Oh man! Iâ€™m sorry to hear that. Hereâ€™s a picture of my daughter playing with a box of snow from earlier this week (we donâ€™t have snow boots for her!)- maybe itâ€™ll help cheer you up a bit https://t.co/enRRJX2mv0,"{'word': 'her!)-', 'spans': [{'start': 156, 'end': 162}], 'country_predicted': 'GRC', 'country_conf': 0.92213035, 'geo': {'admin1': 'Crete', 'lat': '35.32787', 'lon': '25.14341', 'country_code3': 'GRC', 'geonameid': '261745', 'place_name': 'IrÃ¡kleion', 'feature_class': 'P', 'feature_code': 'PPLA'}}"
422,2021-02-19 23:55:54+00:00,1362913834126639104,â€˜A Humanitarian Crisisâ€™ in Texas: Cold and Snow Put Millions in Danger. 38 Dead https://t.co/YPRZEuchbk,"{'word': 'Texas', 'spans': [{'start': 27, 'end': 32}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
424,2021-02-19 23:55:53+00:00,1362913830901325826,"I still can't believe that a regular snow day in Kentucky knocked out power and water for Houstonian's for almost an entire week now, how? #houstonpoweroutage","{'word': 'Kentucky', 'spans': [{'start': 49, 'end': 57}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Kentucky', 'lat': '38.20042', 'lon': '-84.87762', 'country_code3': 'USA', 'geonameid': '6254925', 'place_name': 'Kentucky', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
425,2021-02-19 23:55:53+00:00,1362913830901325826,"I still can't believe that a regular snow day in Kentucky knocked out power and water for Houstonian's for almost an entire week now, how? #houstonpoweroutage","{'word': 'Houstonian', 'spans': [{'start': 90, 'end': 100}], 'country_predicted': 'USA', 'country_conf': 0.9395218, 'geo': {'admin1': 'Texas', 'lat': '29.7793', 'lon': '-95.4578', 'country_code3': 'USA', 'geonameid': '6476958', 'place_name': 'The Houstonian Hotel, Club & Spa', 'feature_class': 'S', 'feature_code': 'HTL'}}"
426,2021-02-19 23:55:53+00:00,1362913830016192512,"@baddgrl_ No snow here in AZ, but I'll be happy to pour you a few of these. https://t.co/RkvkifvW4J","{'word': 'AZ', 'spans': [{'start': 26, 'end': 28}], 'country_predicted': 'LBY', 'country_conf': 0.87992215, 'geo': {'admin1': 'Az ZÄwiyah', 'lat': '32.46667', 'lon': '12.51667', 'country_code3': 'LBY', 'geonameid': '2218972', 'place_name': 'Az ZÄwiyah', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
432,2021-02-19 23:55:51+00:00,1362913819924652032,"@tanukino99 ã¡ã‚‡ã†ã©é‡‘ç”°ä¸€ã®åŸä½œè‡ªä½“ã‚‚ã€æ–°ã—ã„å½¢ã§å§‹ã¾ã£ãŸã‚¿ã‚¤ãƒŸãƒ³ã‚°ã ã£ãŸã‹ã‚‰ã€ä¹é¾åŸã‹ã‚‰ãªã®ã‚‚è‰¯ã‹ã£ãŸã§ã™ï¼ã„ã¾ã ã¨ã¡ã‚‡ã£ã¨å¤§äººãªã®ã‹ãªãƒ¼ã€‚ã‚‚ã†1æœŸãã‚‰ã„ã‚ã£ã¦ã»ã—ã‹ã£ãŸã€œã€‚
ã‚ãŸã—ã‚‚ã‚ã®ä½æœ¨ãã‚“ã‚ã£ã¦ã€æœ‰å²¡ãã‚“ã¯æ—©ãã‹ã‚‰è¦šãˆã‚‹ã“ã¨ã§ãã¾ã—ãŸww","{'word': 'ã¡ã‚‡ã†ã©é‡‘ç”°ä¸€ã®åŸä½œè‡ªä½“ã‚‚ã€æ–°ã—ã„å½¢ã§å§‹ã¾ã£ãŸã‚¿ã‚¤ãƒŸãƒ³ã‚°ã ã£ãŸã‹ã‚‰ã€ä¹é¾åŸã‹ã‚‰ãªã®ã‚‚è‰¯ã‹ã£ãŸã§ã™ï¼ã„ã¾ã ã¨ã¡ã‚‡ã£ã¨å¤§äººãªã®ã‹ãªãƒ¼ã€‚ã‚‚ã†1æœŸãã‚‰ã„ã‚ã£ã¦ã»ã—ã‹ã£ãŸã€œã€‚', 'spans': [{'start': 12, 'end': 94}], 'country_predicted': 'CHN', 'country_conf': 0.24821267}"
436,2021-02-19 23:55:49+00:00,1362913811502673924,This snow opened up MF CRATER potholes on Jefferson. This shit wild lol,"{'word': 'Jefferson', 'spans': [{'start': 42, 'end': 51}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'West Virginia', 'lat': '39.30762', 'lon': '-77.86274', 'country_code3': 'USA', 'geonameid': '4810162', 'place_name': 'Jefferson County', 'feature_class': 'A', 'feature_code': 'ADM2'}}"
442,2021-02-19 23:55:44+00:00,1362913792850604033,"Good news: the TX ice/snow is melting! ğŸ‘ Bad news: we have an Internet outage with no ETA, so the Feature Friday stream is cancelled. ğŸ˜¬ Have a great weekend, stay warm, and we'll see ya for Mystery Monday! â™¥ï¸ https://t.co/fwntSmf2Kg","{'word': 'TX', 'spans': [{'start': 15, 'end': 17}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Texas', 'lat': '32.4512', 'lon': '-100.3927', 'country_code3': 'USA', 'geonameid': '9847837', 'place_name': 'Hampton Inn - Sweetwater. Tx', 'feature_class': 'S', 'feature_code': 'HTL'}}"
450,2021-02-19 23:55:37+00:00,1362913764610220036,"Snow came off the roof today, now you canâ€™t even see the chicken coop! Silver lining with a metal roof at least I donâ€™t have to shovel it. @ Champion, New York https://t.co/oTu4qpw1Lm","{'word': 'New York', 'spans': [{'start': 151, 'end': 159}], 'country_predicted': 'USA', 'country_conf': 0.9516948, 'geo': {'admin1': 'New York', 'lat': '43.00035', 'lon': '-75.4999', 'country_code3': 'USA', 'geonameid': '5128638', 'place_name': 'New York', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
455,2021-02-19 23:55:37+00:00,1362913761707896833,"@TheView @ananavarro Scalise was fund raising in FL. He consulted with Tantrump on 14th while Biden approved LA emergency aid after the 2/11 snowstorm &amp; more snow on the way. Jefferson Parish has the highest Covid-19 cases &amp; deaths-his district. Orleans Parish tunes him out. 
https://t.co/4feJJk4RFi","{'word': 'FL', 'spans': [{'start': 49, 'end': 51}], 'country_predicted': 'FRA', 'country_conf': 0.9048774, 'geo': {'admin1': 'Ãle-de-France', 'lat': '48.85877', 'lon': '2.28409', 'country_code3': 'FRA', 'geonameid': '10100427', 'place_name': 'Mansion Fl', 'feature_class': 'S', 'feature_code': 'HTL'}}"
456,2021-02-19 23:55:37+00:00,1362913761707896833,"@TheView @ananavarro Scalise was fund raising in FL. He consulted with Tantrump on 14th while Biden approved LA emergency aid after the 2/11 snowstorm &amp; more snow on the way. Jefferson Parish has the highest Covid-19 cases &amp; deaths-his district. Orleans Parish tunes him out. 
https://t.co/4feJJk4RFi","{'word': 'Orleans', 'spans': [{'start': 254, 'end': 261}], 'country_predicted': 'USA', 'country_conf': 0.957188, 'geo': {'admin1': 'Louisiana', 'lat': '29.95465', 'lon': '-90.07507', 'country_code3': 'USA', 'geonameid': '4335045', 'place_name': 'New Orleans', 'feature_class': 'P', 'feature_code': 'PPLA2'}}"
460,2021-02-19 23:55:33+00:00,1362913747443023874,"Texas really went from being ğŸ¥¶ to ğŸ¥µ in a day. 

All the snow from yesterday is gone already.","{'word': 'Texas', 'spans': [{'start': 0, 'end': 5}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
467,2021-02-19 23:55:29+00:00,1362913729424334854,Lake effect snow continues to heavily fall in Brampton this evening. Expect an additional 2-4cm with this round of snow by tonight.,"{'word': 'Brampton', 'spans': [{'start': 46, 'end': 54}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'Ontario', 'lat': '43.68341', 'lon': '-79.76633', 'country_code3': 'CAN', 'geonameid': '5907364', 'place_name': 'Brampton', 'feature_class': 'P', 'feature_code': 'PPL'}}"
473,2021-02-19 23:55:26+00:00,1362913715109117955,"@CNN @ABC @NBC Hearing anecdotal reports that Oklahoma had the same storms, snow, colder temps than Texas, but they are surviving due to regulation. Is that true.","{'word': 'Oklahoma', 'spans': [{'start': 46, 'end': 54}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Oklahoma', 'lat': '35.49209', 'lon': '-97.50328', 'country_code3': 'USA', 'geonameid': '4544379', 'place_name': 'Oklahoma', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
474,2021-02-19 23:55:26+00:00,1362913715109117955,"@CNN @ABC @NBC Hearing anecdotal reports that Oklahoma had the same storms, snow, colder temps than Texas, but they are surviving due to regulation. Is that true.","{'word': 'Texas', 'spans': [{'start': 100, 'end': 105}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
476,2021-02-19 23:55:25+00:00,1362913712445796358,So if Ted Cruz stayed in Texas during the snow storm would anything be different? Would we have lights during the storm ?? Lmao bro yâ€™all sound ignorant as the fuck,"{'word': 'Texas', 'spans': [{'start': 25, 'end': 30}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
478,2021-02-19 23:55:24+00:00,1362913708062638082,"Rocks on Mars, snow in Wisconsin https://t.co/SXfQOxS6XY","{'word': 'Mars', 'spans': [{'start': 9, 'end': 13}], 'country_predicted': 'USA', 'country_conf': 0.40238044}"
479,2021-02-19 23:55:24+00:00,1362913708062638082,"Rocks on Mars, snow in Wisconsin https://t.co/SXfQOxS6XY","{'word': 'Wisconsin', 'spans': [{'start': 23, 'end': 32}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Wisconsin', 'lat': '44.50024', 'lon': '-90.00041', 'country_code3': 'USA', 'geonameid': '5279468', 'place_name': 'Wisconsin', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
491,2021-02-19 23:55:19+00:00,1362913688294932481,"Rocks on Mars, snow in Wisconsin
https://t.co/YKkoHQ47mV
#wisconsin
#mars #rocks #sno...
https://t.co/YKkoHQ47mV","{'word': 'Mars', 'spans': [{'start': 9, 'end': 13}], 'country_predicted': 'USA', 'country_conf': 0.40238044}"
492,2021-02-19 23:55:19+00:00,1362913688294932481,"Rocks on Mars, snow in Wisconsin
https://t.co/YKkoHQ47mV
#wisconsin
#mars #rocks #sno...
https://t.co/YKkoHQ47mV","{'word': 'Wisconsin', 'spans': [{'start': 23, 'end': 32}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Wisconsin', 'lat': '44.50024', 'lon': '-90.00041', 'country_code3': 'USA', 'geonameid': '5279468', 'place_name': 'Wisconsin', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
496,2021-02-19 23:55:16+00:00,1362913676894695424,"@jackkeichhorn the average low temperature for Texas in Feb. is like 40 degrees lmao but hey, if you want to cite ignorance for the effects of climate change, then iâ€™m all for it. but the avg. climate of Texas is simply not prepared for low temps, a quarter inch of ice, and lots of snow","{'word': 'Texas', 'spans': [{'start': 47, 'end': 52}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
497,2021-02-19 23:55:16+00:00,1362913676894695424,"@jackkeichhorn the average low temperature for Texas in Feb. is like 40 degrees lmao but hey, if you want to cite ignorance for the effects of climate change, then iâ€™m all for it. but the avg. climate of Texas is simply not prepared for low temps, a quarter inch of ice, and lots of snow","{'word': 'Texas', 'spans': [{'start': 204, 'end': 209}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
498,2021-02-19 23:55:16+00:00,1362913673312931840,When will the snow melt? Next weekâ€™s forecast has good news for S.I. https://t.co/rHNt2oddz8,"{'word': 'S.I.', 'spans': [{'start': 64, 'end': 68}], 'country_predicted': 'CAN', 'country_conf': 0.28868943}"
502,2021-02-19 23:55:13+00:00,1362913662466289665,"@GeorgeTakei I donâ€™t need an apology, Texas does! That and some sort of action from Ted! Get out there and work in a food line, fix broken pipes, shovel snow, something!","{'word': 'Texas', 'spans': [{'start': 38, 'end': 43}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
506,2021-02-19 23:55:11+00:00,1362913652769230848,JUST IN: Environment Canada has issued a winter weather travel advisory for northern Wellington County. The weather agency says snow squalls are expected to develop this evening. Snowfall of up to 5 cm is possible by Saturday morning. https://t.co/qFu1F40Qhf,"{'word': 'Wellington', 'spans': [{'start': 85, 'end': 95}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'Ontario', 'lat': '44.71401', 'lon': '-75.51044', 'country_code3': 'CAN', 'geonameid': '6053690', 'place_name': 'Lieu historique national du Canada du Fort-Wellington', 'feature_class': 'L', 'feature_code': 'RES'}}"
509,2021-02-19 23:55:09+00:00,1362913644846059520,"#CNN is distorting the truth. #Texas indeed wasn't prepared for cold, snow, ice storm which caused #windturbines to ""die"". Not enough $ were invested to prevent such ""death"". Texas should rely on more reliable old fashion energy source. https://t.co/xICwLx8p7F","{'word': 'Texas', 'spans': [{'start': 31, 'end': 36}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
510,2021-02-19 23:55:09+00:00,1362913644846059520,"#CNN is distorting the truth. #Texas indeed wasn't prepared for cold, snow, ice storm which caused #windturbines to ""die"". Not enough $ were invested to prevent such ""death"". Texas should rely on more reliable old fashion energy source. https://t.co/xICwLx8p7F","{'word': 'Texas', 'spans': [{'start': 175, 'end': 180}], 'country_predicted': 'USA', 'country_conf': 0.961249, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
514,2021-02-19 23:55:06+00:00,1362913632904876035,Ayyye most of the snow is gone and itâ€™s supposed to be 70Â° next week,"{'word': 'Ayyye', 'spans': [{'start': 0, 'end': 5}], 'country_predicted': 'UGA', 'country_conf': 0.5714737}"
517,2021-02-19 23:55:06+00:00,1362913631504113669,"Snow in Greece, Texas, Saudi Arabia!? https://t.co/8CZppVAvVv via @YouTube","{'word': 'Greece', 'spans': [{'start': 8, 'end': 14}], 'country_predicted': 'GRC', 'country_conf': 0.9544747, 'geo': {'admin1': 'NA', 'lat': '39', 'lon': '22', 'country_code3': 'GRC', 'geonameid': '390903', 'place_name': 'Hellenic Republic', 'feature_class': 'A', 'feature_code': 'PCLI'}}"
518,2021-02-19 23:55:06+00:00,1362913631504113669,"Snow in Greece, Texas, Saudi Arabia!? https://t.co/8CZppVAvVv via @YouTube","{'word': 'Texas', 'spans': [{'start': 16, 'end': 21}], 'country_predicted': 'USA', 'country_conf': 0.9489047, 'geo': {'admin1': 'Texas', 'lat': '31.25044', 'lon': '-99.25061', 'country_code3': 'USA', 'geonameid': '4736286', 'place_name': 'Texas', 'feature_class': 'A', 'feature_code': 'ADM1'}}"
519,2021-02-19 23:55:06+00:00,1362913631504113669,"Snow in Greece, Texas, Saudi Arabia!? https://t.co/8CZppVAvVv via @YouTube","{'word': 'Saudi Arabia', 'spans': [{'start': 23, 'end': 35}], 'country_predicted': 'SAU', 'country_conf': 0.94532996, 'geo': {'admin1': 'NA', 'lat': '25', 'lon': '45', 'country_code3': 'SAU', 'geonameid': '102358', 'place_name': 'Kingdom of Saudi Arabia', 'feature_class': 'A', 'feature_code': 'PCLI'}}"
